Region,Frequency,Exposure (EVY),Non_Area_Related_Veh_Risk,Location_Type,Local_Authority_Code,Density,Traffic_Flow,Distance_Travelled,Averaged_Density,Distance_Travelled_2,Local_Crimes,Young,Mid,Old,Points_Per_License_Avg,Avg_Drivers,Avg_Pts,Points_Per_License,Drivers,Pts,Local_Schools,Local_CMCs,Nearest_CMC,Nearest_School,Nearest_Incidents,Nearest_Crimes,Local_Incidents_Sev1,Local_Incidents_Sev2,Local_Incidents_Sev3,Incident_Severity_Ratio1,Incident_Severity_Ratio2
6888,0.021252438,94.10684924,0.030003473,Urban city and town,377,3.8,1284,5.825689548,3.716121357,5.847945001,461.8444444,0.200077851,0.694329197,0.142012171,0.362374018,6166444371,2234559225,0.322022684,21160,6814,10.53777778,16.97333333,2583.043809,448.147449,1936.245312,10279.22819,16.87555556,130.3555556,1052.684444,0.014063477,0.122699706
6889,0.042857982,93.33150688,0.031732656,Urban city and town,377,3.8,1284,5.825689548,3.716121357,5.847945001,309.2518797,0.200077851,0.694329197,0.142012171,0.362374018,6166444371,2234559225,0.322022684,21160,6814,11.41729323,15.86842105,4684.131657,501.6831233,3106.97855,5697.242605,16.42857143,130.2481203,1026.996241,0.013999817,0.125032087
6890,0,32.23287672,0.030318595,Rural town and fringe,377,3.8,1284,5.825689548,3.716121357,5.847945001,31.60204082,0.200077851,0.694329197,0.142012171,0.362374018,6166444371,2234559225,0.322022684,21160,6814,0.93877551,6.989795918,11774.87213,1099.485655,13162.52066,3905.38076,12.33673469,101.2857143,719.6734694,0.014764287,0.13656415
6891,0,37.89863013,0.028209706,Rural town and fringe,377,3.8,1316.060241,5.848152268,3.716121357,5.870409051,31.25301205,0.195635059,0.695817053,0.145675529,0.362374018,6166444371,2234559225,0.322022684,21160,6814,2.861445783,0.21686747,18764.97035,864.3203157,5153.996136,8033.299494,10.57831325,73.48192771,470.3554217,0.019101785,0.151749794
6892,0,53.44657528,0.025598186,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,1053.111801,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,25.1242236,17,1310.909927,399.988724,1342.892781,10899.67456,17.47826087,111.7453416,974.2795031,0.015837071,0.117093173
6893,0.015733437,63.55890411,0.027779764,Urban city and town,377,7.3,1284,5.175530394,7.177579906,5.192347668,245.3709677,0.200077851,0.694329197,0.142012171,0.363267077,6198100859,2251565981,0.349127581,18741,6543,9.116935484,14,2922.686389,323.1517117,1862.479287,2489.865461,16.99193548,118.8629032,950.8548387,0.015636512,0.125017195
6894,0,42.84931506,0.025581895,Urban city and town,377,7.3,1284,5.175530394,7.177579906,5.192347668,264.4427083,0.200077851,0.694329197,0.142012171,0.363267077,6198100859,2251565981,0.349127581,18741,6543,9.015625,15.22916667,2260.463043,586.1823836,2039.402229,6458.147222,16.99479167,116.7135417,959.1510417,0.015551137,0.122353747
6895,0,40.65753427,0.030473854,Urban city and town,377,7.3,1284,5.175530394,7.177579906,5.192347668,345.8874172,0.200077851,0.694329197,0.142012171,0.363267077,6198100859,2251565981,0.349127581,18741,6543,10.49668874,14.45033113,838.7629804,506.2275276,2422.555661,6671.14487,16.98675497,117.0463576,952.1192053,0.015639679,0.123402572
6896,0,33.12876709,0.024727638,Rural town and fringe,377,7.3,1284,5.175530394,7.177579906,5.192347668,247.8641304,0.200077851,0.694329197,0.142012171,0.363267077,6198100859,2251565981,0.349127581,18741,6543,2.505434783,13.60326087,3524.71841,2520.960507,4343.965377,5226.059686,16.375,115.423913,890.5923913,0.016014722,0.128990634
6897,0.055908708,35.77260271,0.02898693,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,914.965035,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,19.26573427,17,398.4675601,531.2291792,835.7288569,9986.127917,16.08391608,108.2307692,959.5034965,0.014839824,0.114699801
6898,0,32.38904108,0.024085582,Urban city and town,377,1.5,1284,6.753437919,1.622420094,6.675079334,282.7724868,0.200077851,0.694329197,0.142012171,0.353784501,6175734779,2184879246,0.337438854,11448,3863,8.492063492,17.05291005,3707.855862,609.1692022,1959.53416,3130.916912,17,157.3174603,1295.195767,0.011569211,0.118625925
6899,0.013389582,74.6849315,0.029102221,Urban city and town,377,1.5,1284,6.753437919,1.622420094,6.675079334,261.0432692,0.200077851,0.694329197,0.142012171,0.353784501,6175734779,2184879246,0.337438854,11448,3863,4.057692308,15.32211538,6356.102321,1189.004022,5176.203778,5175.778622,17.07692308,160.8653846,1268.110577,0.011841258,0.123268878
6900,0.018889406,52.93972597,0.028987701,Rural town and fringe,377,1.5,1284,6.753437919,1.622420094,6.675079334,178.8125,0.200077851,0.694329197,0.142012171,0.353784501,6175734779,2184879246,0.337438854,11448,3863,2.1625,5.88125,12575.45185,1041.568993,12225.96681,5717.539603,15.05625,167.9875,1255.2625,0.01049119,0.127266013
6901,0.060072416,16.64657535,0.028464393,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,952.4311927,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,21.44036697,17,723.5598382,318.1937599,988.5466444,8853.590471,16.01834862,109.146789,952.6880734,0.014861859,0.116124062
6902,0,42.42465754,0.034374847,Urban city and town,375,2.9,1948,6.511335347,2.9,6.511335347,38.62130178,0.188475881,0.693207593,0.157601966,0.393529113,4818111667,1896067211,0.433978632,21902,9505,4.887573965,16.0591716,7110.390376,837.3754982,7408.903092,9018.89653,14.04733728,112.6449704,872.0946746,0.014190814,0.127142921
6903,0.05793191,34.52328769,0.02881928,Urban city and town,375,2.9,1948,6.511335347,2.9,6.511335347,34.84699454,0.188475881,0.693207593,0.157601966,0.393529113,4818111667,1896067211,0.433978632,21902,9505,4.732240437,13.26229508,6471.683499,907.7548488,6889.468489,7522.153196,13.63387978,95.36065574,726.704918,0.016489703,0.131095709
6904,0.020961351,47.70684929,0.033185909,Urban city and town,375,2.9,1948,6.511335347,2.9,6.511335347,259.8172757,0.188475881,0.693207593,0.157601966,0.393529113,4818111667,1896067211,0.433978632,21902,9505,14.13953488,23.04651163,3591.619478,574.9134025,4520.84692,22904.01088,14.94019934,132.7209302,1062.863787,0.012300154,0.121892305
6905,0,39.24109588,0.025604629,Urban city and town,375,2.9,1948,6.511335347,2.9,6.511335347,339.2474747,0.188475881,0.693207593,0.157601966,0.393529113,4818111667,1896067211,0.433978632,21902,9505,16.10606061,22.2020202,3520.990859,456.6892143,2837.945123,20187.8806,13.84848485,135.3939394,1050.267677,0.011537448,0.124398008
6906,0,2.32876712,0.025859575,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,963.6095238,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,21.59047619,17,261.9600401,514.6090292,756.1847469,10156.01434,16.0952381,109.3809524,963.7714286,0.014776231,0.115196271
6907,0.020359215,49.11780821,0.024617809,Urban city and town,375,5.2,1948,5.928565707,5.2,5.928565707,212.5150215,0.188475881,0.693207593,0.157601966,0.394827931,4324498877,1707432944,0.392644979,21210,8328,18.63090129,21.93133047,807.3160496,334.0424281,1786.952443,19111.38207,12.39914163,116.4248927,906.8669528,0.011964915,0.124387051
6908,0.049457995,40.43835613,0.025738007,Urban city and town,375,5.2,1948,5.928565707,5.2,5.928565707,206.3684211,0.188475881,0.693207593,0.157601966,0.394827931,4324498877,1707432944,0.392644979,21210,8328,14.88421053,20.31052632,724.0775571,912.8130921,1936.687222,15834.74823,10.24736842,110.8526316,873.6315789,0.010267011,0.121685552
6909,0.055678438,35.92054792,0.029171033,Urban city and town,375,5.2,1948,5.928565707,5.2,5.928565707,202.3623853,0.188475881,0.693207593,0.157601966,0.394827931,4324498877,1707432944,0.392644979,21210,8328,18.70183486,20.76605505,719.8551885,296.3083151,1695.487653,21862.90899,10.35779817,114.1284404,908.0733945,0.009989436,0.120516923
6910,0,12.59726024,0.028587043,Urban city and town,375,5.2,1948,5.928565707,5.2,5.928565707,176.3137255,0.188475881,0.693207593,0.157601966,0.394827931,4324498877,1707432944,0.392644979,21210,8328,11.67973856,12.78431373,1883.531978,669.192258,4479.59287,21691.82163,8.019607843,98.33986928,747.7385621,0.009487223,0.125764745
6911,0,45.84657529,0.022614679,Rural village,375,5.2,1948,5.928565707,5.2,5.928565707,25.61835749,0.188475881,0.693207593,0.157601966,0.394827931,4324498877,1707432944,0.392644979,21210,8328,3.328502415,11.71980676,4880.069752,827.1600018,11993.8359,5152.375087,9.497584541,81.75845411,557.8792271,0.014681485,0.140906473
6912,0.022600153,132.7424657,0.024973281,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,1022.321168,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,25.97810219,17.03284672,717.5131664,349.0258172,1554.607049,9558.564369,17.0620438,113.9890511,972.9233577,0.015448169,0.118676691
6913,0.050793209,39.37534243,0.028706654,Rural town and fringe,375,2.1,1948,6.833698588,2.1,6.833698588,78.82352941,0.188475881,0.693207593,0.157601966,0.395193346,3038065786,1200623382,0.348512011,5578,1944,3.474509804,11.61176471,5969.986369,806.0188094,7144.941006,18237.15823,6.733333333,89.38823529,618.7019608,0.009447279,0.13496179
6914,0.017250343,57.96986308,0.024460427,Urban city and town,376,18.6,1657,4.500765008,16.66739113,4.609318356,920.6956522,0.244726452,0.651264736,0.138772747,0.3820893,6286513711,2402009622,0.43664425,20669,9025,16.13043478,17,1212.95315,437.7867841,3189.931757,6786.844493,16.44927536,107.2028986,964.5362319,0.015113794,0.113626127
6915,0.024623895,40.61095891,0.026240132,Rural village,375,0.8,1948,7.798112629,0.8,7.798112629,56.80512821,0.188475881,0.693207593,0.157601966,0.391426349,2440698101,955353545.9,0.406328901,5941,2414,2.851282051,14.27692308,5593.667849,713.0781645,9788.425461,6114.216465,9.841025641,107.1794872,774.1897436,0.011178509,0.13310035
6916,0.040145183,24.909589,0.033544156,Rural hamlet and isolated dwellings,375,0.8,1948,7.798112629,0.8,7.798112629,23.39555556,0.188475881,0.693207593,0.157601966,0.391426349,2440698101,955353545.9,0.406328901,5941,2414,2.28,10.41777778,8841.56125,1454.6319,13277.08067,9156.917153,11.40888889,87.81777778,567.9511111,0.017258382,0.149868108
6917,0.052783803,56.83561642,0.022074755,Urban city and town,376,18.6,1622.674847,4.477592397,16.66739113,4.586115312,801.8895706,0.240617686,0.655227723,0.139070854,0.3820893,6286513711,2402009622,0.43664425,20669,9025,14.26993865,17,1417.606889,494.0331897,2555.816491,10259.21943,16.02453988,107.5092025,945.3251534,0.014998867,0.115615586
6918,0.041061987,73.06027387,0.027410946,Rural town and fringe,375,2.1,1646.986667,6.644991212,2.1,6.644991212,47.73333333,0.193735441,0.693716053,0.150534593,0.388423484,4258739677,1654194505,0.437765603,19531,8550,2.675555556,11.82666667,7168.05339,916.3312473,6918.393252,15848.95181,23.68444444,119.1466667,915.9688889,0.022477065,0.135091143
6919,0.039329071,76.279452,0.027664325,Urban city and town,375,2.1,1930.496241,6.823977964,2.1,6.823977964,49.06015038,0.191859374,0.690684714,0.156469382,0.388423484,4258739677,1654194505,0.437765603,19531,8550,4.289473684,18.13909774,2129.711227,1180.318661,7562.018255,14373.6724,23.65413534,139.0413534,1080.221805,0.019082382,0.131065898
6920,0.01532905,65.23561642,0.030355648,Urban city and town,375,2.1,1948,6.833698588,2.1,6.833698588,47.52325581,0.188475881,0.693207593,0.157601966,0.388423484,4258739677,1654194505,0.437765603,19531,8550,5.437984496,20.61627907,2319.50432,799.9676432,3912.575678,13362.05701,21.34496124,139.0930233,1088.310078,0.016999538,0.128339975
6921,0.144511531,27.67945202,0.039850174,Rural town and fringe,375,0.2,1948,9.184099061,0.2,9.184099061,22.50588235,0.188475881,0.693207593,0.157601966,0.389139125,860500114.7,334854261.3,0.350968094,7334,2574,2.258823529,17.38823529,4621.858482,1397.007341,6465.455213,12810.78618,22.05294118,146.9529412,1089.829412,0.017722775,0.134467131
6922,0.051267645,39.01095888,0.025725204,Rural hamlet and isolated dwellings in a sparse setting,375,0.2,1948,9.184099061,0.2,9.184099061,12.0122449,0.188475881,0.693207593,0.157601966,0.389139125,860500114.7,334854261.3,0.350968094,7334,2574,0.489795918,6.457142857,13191.99391,3810.109429,18070.17076,11762.45929,15.95102041,78.72653061,535.5673469,0.027544532,0.153663148
6923,0,13.89315071,0.024089681,Rural hamlet and isolated dwellings in a sparse setting,375,0.2,1948,9.184099061,0.2,9.184099061,7.075313808,0.188475881,0.693207593,0.157601966,0.389139125,860500114.7,334854261.3,0.350968094,7334,2574,0.276150628,1.615062762,21446.29816,5330.641276,18495.70116,9144.582291,16.28033473,46.23012552,290.9707113,0.048223423,0.179551023
6924,0,21.18082193,0.021630227,Rural hamlet and isolated dwellings in a sparse setting,375,0.2,1948,9.184099061,0.2,9.184099061,12.97159091,0.188475881,0.693207593,0.157601966,0.389139125,860500114.7,334854261.3,0.350968094,7334,2574,0.511363636,4.147727273,13340.54019,4042.916659,14304.2895,11481.18699,24.22159091,89.86931818,584.2386364,0.036346365,0.166987702
6925,0.016824929,59.43561636,0.027356578,Urban city and town,376,19.3,1657,4.464239167,17.59431578,4.555750332,995.9565217,0.244726452,0.651264736,0.138772747,0.386396481,5893389099,2277184806,0.377656653,23667,8938,23.34782609,17.18577075,786.6353098,361.034169,1465.689857,7948.323803,16.17391304,116.3241107,960.2490119,0.014798345,0.121237271
6926,0.045562352,21.94794518,0.027799274,Rural hamlet and isolated dwellings in a sparse setting,375,0.1,1948,9.877194911,0.1,9.877194911,6.204166667,0.188475881,0.693207593,0.157601966,0.358845777,378795694.7,135929235.4,0.300486618,2466,741,1.05,1.65,23695.46996,2434.829784,13148.30527,7011.844235,17.59583333,64.7875,333.7083333,0.04333395,0.199000736
6927,0.013534559,73.88493145,0.02381176,Urban city and town,376,19.3,1657,4.464239167,17.59431578,4.555750332,537.8076923,0.244726452,0.651264736,0.138772747,0.386396481,5893389099,2277184806,0.377656653,23667,8938,12.2008547,18.88034188,1639.847786,524.1259556,3817.295688,7980.734752,9.679487179,101.6452991,853.2521368,0.009978471,0.115217002
6928,0.087698222,34.20821918,0.032500878,Urban city and town,376,19.3,1657,4.464239167,17.59431578,4.555750332,841.0608108,0.244726452,0.651264736,0.138772747,0.386396481,5893389099,2277184806,0.377656653,23667,8938,17.43918919,17.90540541,2011.765092,551.6609838,3134.011498,7261.394089,9.804054054,114.722973,918.9391892,0.009384448,0.11935995
6929,0.030682582,32.59178079,0.032897244,Urban city and town,376,19.3,1657,4.464239167,17.59431578,4.555750332,969.1294964,0.244726452,0.651264736,0.138772747,0.386396481,5893389099,2277184806,0.377656653,23667,8938,21.79136691,18.48201439,1175.968673,411.1175872,1902.369569,8652.913459,12.84172662,118.0791367,954.057554,0.011830982,0.120662578
6930,0.017278924,57.87397255,0.018670244,Rural village,376,1.8,1657,6.826063063,1.8,6.826063063,19.01694915,0.244726452,0.651264736,0.138772747,0.389941812,4701439141,1833287696,0.423944705,20255,8587,0.559322034,13.78813559,10722.69738,3031.618058,18231.28207,7090.15647,3.728813559,72.68644068,584.2542373,0.004721658,0.115999108
6931,0.033687125,29.68493145,0.032257032,Urban city and town in a sparse setting,375,4.9,1948,5.987835521,4.9,5.987835521,41.91219512,0.188475881,0.693207593,0.157601966,0.380583433,1574380129,599182994.2,0.340192862,10059,3422,10.47804878,4.980487805,461.2908937,380.4337513,1998.147817,15364.55079,8,35.56585366,239.097561,0.028320601,0.154225731
6932,0,17.57808222,0.030193846,Urban city and town in a sparse setting,375,4.9,1948,5.987835521,4.9,5.987835521,41.53424658,0.188475881,0.693207593,0.157601966,0.380583433,1574380129,599182994.2,0.340192862,10059,3422,8.054794521,4.97260274,1588.940728,744.3036942,4869.802362,12254.72282,8,36.6369863,253.3561644,0.026896575,0.149905825
6933,0,8.73424656,0.035554062,Urban city and town in a sparse setting,375,4.9,1948,5.987835521,4.9,5.987835521,40.71,0.188475881,0.693207593,0.157601966,0.380583433,1574380129,599182994.2,0.340192862,10059,3422,9.765,4.87,1280.367751,457.6020472,3353.61554,20133.12008,8,35.18,220.925,0.030364259,0.163648867
6934,0,10.42739725,0.027734342,Rural town and fringe,376,1.8,1657,6.826063063,1.8,6.826063063,200.1,0.244726452,0.651264736,0.138772747,0.389941812,4701439141,1833287696,0.423944705,20255,8587,1.766666667,21.4,5701.06774,1150.042799,8574.497285,8256.014314,10.91666667,125.0166667,956.8166667,0.009970162,0.124227778
6935,0,40.97534244,0.023676335,Rural hamlet and isolated dwellings in a sparse setting,375,0.2,1948,9.184099061,0.2,9.184099061,20.64788732,0.188475881,0.693207593,0.157601966,0.390285958,1675641969,653979530.4,0.364197531,5994,2183,0.539906103,8.877934272,10707.04513,3842.052733,19364.37189,19672.08086,14.35680751,86.76995305,586.5633803,0.021510315,0.14776987
6936,0,42.92054798,0.029012312,Rural hamlet and isolated dwellings,375,0.2,1948,9.184099061,0.2,9.184099061,36.76373626,0.188475881,0.693207593,0.157601966,0.390285958,1675641969,653979530.4,0.364197531,5994,2183,1.06043956,16.72527473,7336.955244,2193.384282,8854.995752,15110.54866,17.5,131.2307692,968.510989,0.016030939,0.134411432
6937,0,32.43561647,0.033515474,Rural town and fringe,376,1.8,1657,6.826063063,1.8,6.826063063,389.7011494,0.244726452,0.651264736,0.138772747,0.389941812,4701439141,1833287696,0.423944705,20255,8587,6.448275862,21.93103448,4030.733893,750.8122096,4504.536385,3449.393709,17.81609195,138.2298851,1101.448276,0.014166029,0.12409592
6938,0,34.95890412,0.029521536,Rural village in a sparse setting,375,0.3,1948,8.778685281,0.3,8.778685281,13.69264069,0.188475881,0.693207593,0.157601966,0.358039421,1155917922,413864183.8,0.336394948,9581,3223,1.047619048,5.766233766,15400.58612,1497.90968,13371.7522,12398.65376,10.61038961,65.41125541,340.6753247,0.025485594,0.182963295
6939,0,36.61643839,0.026080865,Rural hamlet and isolated dwellings in a sparse setting,375,0.3,1948,8.778685281,0.3,8.778685281,26.20652174,0.188475881,0.693207593,0.157601966,0.358039421,1155917922,413864183.8,0.336394948,9581,3223,1.440217391,7.222826087,9086.85878,1607.25219,16195.32413,16800.92188,13.54891304,78.33152174,454.7771739,0.025846528,0.169789107
6940,0.053803066,18.58630138,0.021667549,Rural hamlet and isolated dwellings in a sparse setting,375,0.3,1948,8.778685281,0.3,8.778685281,16.20754717,0.188475881,0.693207593,0.157601966,0.358039421,1155917922,413864183.8,0.336394948,9581,3223,0.778301887,4.698113208,10707.66084,2428.73991,18027.38793,11345.23679,12.69339623,55.95283019,360.2877358,0.030081512,0.160755596
